191,1999-2000 8th Grade CSAP Science,School CSAP report,Education,School performance,1999-2000,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2000
192,2000-2001 3rd Grade CSAP Lectura,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
193,2000-2001 3rd Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
194,2000-2001 4th Grade CSAP Escritura,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
195,2000-2001 4th Grade CSAP Lectura,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
196,2000-2001 4th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
197,2000-2001 4th Grade CSAP Writing,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
198,2000-2001 5th Grade CSAP Math,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
199,2000-2001 5th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
200,2000-2001 6th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
201,2000-2001 7th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
202,2000-2001 7th Grade CSAP Writing,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
203,2000-2001 8th Grade CSAP Math,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
204,2000-2001 8th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
205,2000-2001 8th Grade CSAP Science,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
206,2000-2001 9th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
207,2000-2001 10th Grade CSAP Math,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
208,2000-2001 10th Grade CSAP Reading,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
209,2000-2001 10th Grade CSAP Writing,School CSAP report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
210,2000-2001 11th Grade ACT,School ACT report,Education,School performance,2000-2001,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2001
211,01-02 3rd Grade Lectura,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
212,01-02 3rd Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
213,01-02 3rd Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
214,01-02 4th Grade Escritura,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
215,01-02 4th Grade Lectura,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
216,01-02 4th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
217,01-02 4th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
218,01-02 5th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
219,01-02 5th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
220,01-02 5th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
221,01-02 6th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
222,01-02 6th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
223,01-02 6th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
224,01-02 7th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
225,01-02 7th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
226,01-02 7th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
227,01-02 8th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
228,01-02 8th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
229,01-02 8th Grade Science,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
232,01-02 8th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
233,01-02 9th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
234,01-02 9th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
235,01-02 9th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
236,01-02 10th Grade Math,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
237,01-02 10th Grade Reading,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
238,01-02 10th Grade Writing,School CSAP report,Education,School performance,2001-2002,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2002
239,02-03 3rd Grade Lectura,School CSAP report,Education,School performance,2002-2003,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2003
240,02-03 3rd Grade Reading,School CSAP report,Education,School performance,2002-2003,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2003
241,02-03 4th Grade Lectura,School CSAP report,Education,School performance,2002-2003,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2003
242,2003-2004 Escritura g3-4 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
243,2003-2004 Escritura g3-4,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
244,2003-2004 Lectura g4 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
245,2003-2004 Lectura g4,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
246,2003-2004 Math g5-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
247,2003-2004 Math g5-10,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
248,2003-2004 Reading g4-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
249,2003-2004 Reading g4-10,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
250,2003-2004 Science g8 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
251,2003-2004 Science g8,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
252,2003-2004 Writing g3-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
253,2003-2004 Writing g3-10,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
254,CSAP_2003-2004Rdg3update - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
255,CSAP_2003-2004Rdg3update,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release
256,01-02 CSAP,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
257,3-Year Point Change Syntax,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SPS,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
258,2003-2004 Math g5-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
259,2003-2004 Reading g4-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
260,2003-2004 Science g8 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
261,2003-2004 Writing g3-10 - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
262,All Schools - 0304 CSAP Scores,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
263,All Schools - Complete,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,DBF,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
264,All Schools - Complete,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,IND,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
265,All Schools - Complete,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
266,All Schools - Complete,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,TAB,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
267,All Schools - Percentage Point Change,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
268,All Schools,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
269,CSAP Complete 0304,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
270,CSAP Complete 0304_1,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,TXT,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
271,CSAP Complete 0304_1,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
272,CSAP Complete 0304_2,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,TXT,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
273,CSAP Complete 0304_2,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
274,CSAP Percentage Point Change 0304,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
275,CSAP Percentage Point Change 0304_1,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,TXT,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
276,CSAP Percentage Point Change 0304_1,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
277,CSAP Percentage Point Change 0304_2,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,TXT,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
278,CSAP Percentage Point Change 0304_2,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
279,CSAP_2003-2004Rdg3update - DENVER,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
280,Elementary,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
281,GR3R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
282,GR3W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
283,GR4R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
284,GR4W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
285,GR5M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
286,GR5R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
287,GR5W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
288,GR6M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
289,GR6R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
290,GR6W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
291,GR7M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
292,GR7R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
293,GR7W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
294,GR8M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
295,GR8R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
296,GR8S,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
297,GR8W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
298,GR9M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
299,GR9R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
300,GR9W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
301,GR10M,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
302,GR10R,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
303,GR10W,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
304,High,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
305,Middle,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
306,School Master List,School CSAP report,Education,School performance,2003-2004,School,Denver,CDE,SAV,G:\Source Data\CDE\CSAP\2004\CSAP from CDE - Summer 2004 Release\Revised for Web
307,CSAP05_disag_eth_math,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
308,CSAP05_disag_eth_read,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
309,CSAP05_disag_eth_write,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
310,CSAP05_disag_frl_math,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
311,CSAP05_disag_frl_read,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
312,CSAP05_disag_frl_write,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
313,CSAP05_disag_langprof_math,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
314,CSAP05_disag_langprof_read,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
315,CSAP05_disag_langprof_write,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
316,CSAP05_disag_migrant_math,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
317,CSAP05_disag_migrant_read,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
318,CSAP05_disag_migrant_write,School CSAP report,Education,School performance,2004-2005,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2005
319,2006_CO_CSAPReading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
320,CSAP_FieldDescriptions,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
321,CSAP06_Eth_Math,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
322,CSAP06_Eth_Reading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
323,CSAP06_Eth_Science,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
324,CSAP06_Eth_Writing,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
325,CSAP06_Frl_Math,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
326,CSAP06_Frl_Reading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
327,CSAP06_Frl_Science,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
328,CSAP06_Frl_Writing,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
329,CSAP06_Gen_Math,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
330,CSAP06_Gen_Reading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
331,CSAP06_Gen_Writing,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
332,CSAP06_Lang_Math,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
333,CSAP06_Lang_Reading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
334,CSAP06_Lang_Science,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
335,CSAP06_Lang_Writing,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
336,CSAP06_Mig_Math,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
337,CSAP06_Mig_Reading,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
338,CSAP06_Mig_Science,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
339,CSAP06_Mig_Writing,School CSAP report,Education,School performance,2005-2006,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2006
340,2007_CSAP_ETH_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
341,2007_CSAP_ETH_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
342,2007_CSAP_ETH_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
343,2007_CSAP_FRLUN_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
344,2007_CSAP_FRLUN_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
345,2007_CSAP_FRLUN_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
346,2007_CSAP_GEN_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
347,2007_CSAP_GEN_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
348,2007_CSAP_GEN_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
349,2007_CSAP_LAN_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
350,2007_CSAP_LAN_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
351,2007_CSAP_LAN_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
352,2007_CSAP_MIG_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
353,2007_CSAP_MIG_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
354,2007_CSAP_MIG_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
355,2008_CSAP_DS_Read,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
356,CSA_Summary_ByGradeSchool_Math,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
357,CSA_Summary_ByGradeSchool_Reading,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
358,CSA_Summary_ByGradeSchool_Writing,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
359,CSAP07_MA_DS,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
360,CSAP07_RD_DS,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
361,CSAP07_SC_DS,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
362,CSAP07_WR_DS,School CSAP report,Education,School performance,2006-2007,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2007
363,2008_CSAP_DS_Math,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
364,2008_CSAP_DS_Read,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
365,2008_CSAP_DS_Sci,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
366,2008_CSAP_DS_Write,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
367,2008_CSAP_ETH_MATH,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
368,2008_CSAP_ETH_READING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
369,2008_CSAP_ETH_WRITING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
370,2008_CSAP_FRLUN_MATH,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
